index,dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,complexity_score
241,IMPUTED,config_loo,LinearDiscriminantAnalysis,maxabs,smote,on,0.47149487689455355,0.03218411108935313,56,0.4393107658052004,3
1074,STRICT,config_loo,SVC,maxabs,smote,off,0.47078439233950076,0.03170149491078279,36,0.439082897428718,3
183,IMPUTED,config_kfold,SVC,standard,undersample,on,0.4856213754879207,0.04688491526635307,2842,0.43873646022156765,4
178,IMPUTED,config_kfold,SVC,standard,smote,off,0.47387209436541766,0.035373162858346456,812,0.4384989315070712,3
928,STRICT,config_loo,GaussianNB,none,undersample,off,0.4375871418875155,0.0,6,0.4375871418875155,2
293,IMPUTED,config_loo,LogisticRegression,standard,undersample,on,0.4713939394893749,0.0340305684026025,168,0.4373633710867724,3
170,IMPUTED,config_kfold,SVC,robust,smote,off,0.4743655971604155,0.03706871803869342,800,0.43729687912172205,3
275,IMPUTED,config_loo,LogisticRegression,none,smote,off,0.45818101256546107,0.021013245524691377,48,0.4371677670407697,1
1093,STRICT,config_loo,SVC,standard,smote,off,0.4567083005972452,0.01972941410119129,34,0.43697888649605393,3
363,IMPUTED,config_loo,SVC,standard,smoteenn,on,0.47440558841381253,0.03745691078279743,229,0.4369486776310151,4
838,STRICT,config_kfold,LogisticRegression,standard,none,off,0.48001573336606695,0.04306750888109295,240,0.436948224484974,1
913,STRICT,config_kfold,SVC,standard,smote,on,0.4929414406101733,0.05621192636106942,6300,0.4367295142491039,4
1024,STRICT,config_loo,LogisticRegression,standard,smoteenn,off,0.4686155890742656,0.032369312844420094,48,0.4362462762298455,2
252,IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,smote,off,0.4735451479510086,0.03739075206949808,8,0.4361543958815105,2
109,IMPUTED,config_kfold,LogisticRegression,standard,smoteenn,on,0.4818792570678166,0.046118900634082916,6720,0.4357603564337337,3
70,IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,smote,off,0.4678004892152779,0.03206975515991514,160,0.4357307340553628,2
917,STRICT,config_kfold,SVC,standard,undersample,on,0.4910169185898523,0.05532064739477494,3150,0.43569627119507737,4
260,IMPUTED,config_loo,LinearDiscriminantAnalysis,standard,smote,off,0.45652908314221485,0.02165629106645597,8,0.4348727920757589,2
827,STRICT,config_kfold,LogisticRegression,none,smote,off,0.47390281419707814,0.03981358331430417,960,0.43408923088277396,1
291,IMPUTED,config_loo,LogisticRegression,standard,smoteenn,on,0.4714569265239343,0.03802740689067517,336,0.4334295196332591,3
915,STRICT,config_kfold,SVC,standard,smoteenn,on,0.49243116847284785,0.059237395267522724,6300,0.43319377320532515,4
181,IMPUTED,config_kfold,SVC,standard,smoteenn,on,0.4812638773456337,0.048518395766165436,5684,0.43274548157946824,4
58,IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,smote,off,0.46582435351038487,0.03338772657139273,160,0.43243662693899215,2
1087,STRICT,config_loo,SVC,robust,smoteenn,off,0.4690370915203853,0.0367066049530925,31,0.4323304865672928,3
282,IMPUTED,config_loo,LogisticRegression,robust,smoteenn,off,0.45748898570793567,0.025644843017433045,48,0.43184414269050264,2
65,IMPUTED,config_kfold,LinearDiscriminantAnalysis,none,smote,off,0.462797330795807,0.031221990236462892,160,0.4315753405593441,1
999,STRICT,config_loo,LinearDiscriminantAnalysis,standard,undersample,on,0.4668442475153041,0.03531122359882772,28,0.4315330239164764,3
352,IMPUTED,config_loo,SVC,robust,smote,off,0.45897010126120336,0.027465213610551906,33,0.4315048876506514,3
904,STRICT,config_kfold,SVC,robust,smote,off,0.47442144187870394,0.04294263271086927,900,0.43147880916783465,3
354,IMPUTED,config_loo,SVC,robust,smoteenn,off,0.4612516108312363,0.02985678237788185,27,0.4313948284533544,3
1075,STRICT,config_loo,SVC,maxabs,smote,on,0.4685760674083835,0.03730387075203471,196,0.43127219665634875,4
83,IMPUTED,config_kfold,LinearDiscriminantAnalysis,standard,undersample,on,0.48079696883772993,0.04954825133218,560,0.43124871750554994,3
247,IMPUTED,config_loo,LinearDiscriminantAnalysis,none,smote,off,0.45604480462703323,0.02480185996089282,8,0.43124294466614044,1
290,IMPUTED,config_loo,LogisticRegression,standard,smoteenn,off,0.4569510377123828,0.025840657412450417,48,0.4311103802999324,2
793,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,smote,on,0.478305202259643,0.04720069959938335,1120,0.4311045026602597,3
104,IMPUTED,config_kfold,LogisticRegression,standard,none,off,0.4719788948952768,0.0408771098212151,240,0.43110178507406166,1
817,STRICT,config_kfold,LinearDiscriminantAnalysis,standard,undersample,on,0.4852912706146399,0.05443615618864238,560,0.4308551144259975,3
265,IMPUTED,config_loo,LinearDiscriminantAnalysis,standard,undersample,on,0.4642873153525815,0.03356569857131375,28,0.43072161678126775,3
59,IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,smote,on,0.47039628442764875,0.03976921760183192,1120,0.4306270668258168,3
102,IMPUTED,config_kfold,LogisticRegression,robust,undersample,off,0.4722998969915135,0.04174805929674135,480,0.4305518376947721,2
165,IMPUTED,config_kfold,SVC,none,smote,off,0.4665786194100479,0.03624007910024881,812,0.4303385403097991,2
826,STRICT,config_kfold,LogisticRegression,none,none,off,0.4683385645090455,0.03835630883609673,240,0.42998225567294873,0
912,STRICT,config_kfold,SVC,standard,smote,off,0.4695484376940771,0.040179973613492626,900,0.4293684640805845,3
78,IMPUTED,config_kfold,LinearDiscriminantAnalysis,standard,smote,off,0.46173692473446587,0.032478747913430014,160,0.42925817682103584,2
248,IMPUTED,config_loo,LinearDiscriminantAnalysis,none,smoteenn,off,0.4434581955611498,0.0143100240667038,8,0.429148171494446,1
797,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,undersample,on,0.47547914709483813,0.04676898228451113,560,0.428710164810327,3
174,IMPUTED,config_kfold,SVC,robust,undersample,off,0.4689322536253534,0.04136485579717065,400,0.42756739782818276,3
284,IMPUTED,config_loo,LogisticRegression,robust,undersample,off,0.4553589677899901,0.027936984770898475,24,0.4274219830190916,2
110,IMPUTED,config_kfold,LogisticRegression,standard,undersample,off,0.4712409249270952,0.043891582064864404,480,0.4273493428622308,2
348,IMPUTED,config_loo,SVC,none,smoteenn,off,0.4451935026654349,0.018700000941435282,34,0.42649350172399964,2
182,IMPUTED,config_kfold,SVC,standard,undersample,off,0.46682683010613246,0.04130032566068362,406,0.4255265044454488,3
829,STRICT,config_kfold,LogisticRegression,none,undersample,off,0.47038830341589455,0.044887355885162565,480,0.425500947530732,1
274,IMPUTED,config_loo,LogisticRegression,none,none,off,0.4425652475008837,0.017096208046975307,12,0.4254690394539084,0
933,STRICT,config_loo,GaussianNB,robust,smoteenn,off,0.44411449192801306,0.018673090394543956,9,0.4254414015334691,3
908,STRICT,config_kfold,SVC,robust,undersample,off,0.4731789436111308,0.04880542996356249,450,0.42437351364756826,3
986,STRICT,config_loo,LinearDiscriminantAnalysis,robust,smote,off,0.45307266262965795,0.028782869293698558,8,0.4242897933359594,2
906,STRICT,config_kfold,SVC,robust,smoteenn,off,0.4769606295309425,0.05318097804372791,900,0.4237796514872146,3
830,STRICT,config_kfold,LogisticRegression,robust,none,off,0.4667116042614253,0.04297748282265657,240,0.4237341214387687,1
974,STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,smote,off,0.44535343010125683,0.022096367225956193,8,0.4232570628753006,2
1082,STRICT,config_loo,SVC,none,smoteenn,off,0.4526216475307098,0.029572181688760087,28,0.42304946584194975,2
914,STRICT,config_kfold,SVC,standard,smoteenn,off,0.47369244034238067,0.05116876603999316,900,0.4225236743023875,3
362,IMPUTED,config_loo,SVC,standard,smoteenn,off,0.4508014760029654,0.02842197074312069,39,0.4223795052598447,3
276,IMPUTED,config_loo,LogisticRegression,none,smoteenn,off,0.44605078094939365,0.023945982051806685,48,0.42210479889758695,1
340,IMPUTED,config_loo,SVC,maxabs,smote,off,0.4539767500661275,0.03198411167358441,32,0.4219926383925431,3
100,IMPUTED,config_kfold,LogisticRegression,robust,smoteenn,off,0.46022289859798765,0.03849126056621613,960,0.4217316380317715,2
916,STRICT,config_kfold,SVC,standard,undersample,off,0.4700545978845223,0.04870828143596696,450,0.42134631644855536,3
278,IMPUTED,config_loo,LogisticRegression,robust,none,off,0.45148145541723245,0.03037774987954469,12,0.4211037055376878,1
1069,STRICT,config_loo,RandomForestClassifier,standard,smote,off,0.45623780253688345,0.03673040057686561,260,0.41950740196001784,3
108,IMPUTED,config_kfold,LogisticRegression,standard,smoteenn,off,0.45918310962632186,0.04034530968229911,960,0.41883779994402276,2
994,STRICT,config_loo,LinearDiscriminantAnalysis,standard,smote,off,0.4525033225933266,0.034073585245332445,8,0.41842973734799416,2
798,STRICT,config_kfold,LinearDiscriminantAnalysis,none,none,off,0.4656832690403102,0.047510276547285714,40,0.4181729924930245,0
790,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,none,off,0.4656832690403102,0.047510276547285714,40,0.4181729924930245,1
802,STRICT,config_kfold,LinearDiscriminantAnalysis,robust,none,off,0.4656832690403102,0.047510276547285714,40,0.4181729924930245,1
810,STRICT,config_kfold,LinearDiscriminantAnalysis,standard,none,off,0.4656832690403102,0.047510276547285714,40,0.4181729924930245,1
365,IMPUTED,config_loo,SVC,standard,undersample,on,0.45644247534682725,0.03839602416224341,118,0.41804645118458383,4
815,STRICT,config_kfold,LinearDiscriminantAnalysis,standard,smoteenn,on,0.47229450772842824,0.05445093482069793,1120,0.41784357290773033,3
1007,STRICT,config_loo,LogisticRegression,maxabs,undersample,on,0.4544755828532494,0.03711091494965046,154,0.41736466790359894,3
1057,STRICT,config_loo,RandomForestClassifier,maxabs,smote,off,0.44640348777129085,0.029286165915188796,259,0.41711732185610206,3
92,IMPUTED,config_kfold,LogisticRegression,none,none,off,0.45448317901015656,0.03797575140330219,240,0.4165074276068544,0
95,IMPUTED,config_kfold,LogisticRegression,none,undersample,off,0.452818963836491,0.03652628951534944,480,0.4162926743211416,1
799,STRICT,config_kfold,LinearDiscriminantAnalysis,none,smote,off,0.46274693861381816,0.046642079691155094,160,0.4161048589226631,1
1094,STRICT,config_loo,SVC,standard,smote,on,0.4811350631365751,0.06582841357759682,233,0.4153066495589783,4
263,IMPUTED,config_loo,LinearDiscriminantAnalysis,standard,smoteenn,on,0.45622074966046283,0.04167463261882932,56,0.4145461170416335,3
1010,STRICT,config_loo,LogisticRegression,none,smoteenn,off,0.45913040196313076,0.04470074930504905,48,0.41442965265808174,1
242,IMPUTED,config_loo,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.4266062055313924,0.012807671180867357,8,0.41379853435052505,2
812,STRICT,config_kfold,LinearDiscriminantAnalysis,standard,smote,off,0.4642408504962849,0.05097918054039542,160,0.4132616699558895,2
804,STRICT,config_kfold,LinearDiscriminantAnalysis,robust,smote,off,0.465362946495119,0.05232505805912587,160,0.41303788843599315,2
166,IMPUTED,config_kfold,SVC,none,smoteenn,off,0.4599876711941655,0.04774566353745174,812,0.41224200765671376,2
347,IMPUTED,config_loo,SVC,none,smote,off,0.4367553875605782,0.025159299866751146,31,0.41159608769382705,2
360,IMPUTED,config_loo,SVC,standard,smote,off,0.44871787795203893,0.03772362268873306,35,0.41099425526330585,3
1085,STRICT,config_loo,SVC,robust,smote,off,0.44048673085188433,0.030102380038472296,25,0.410384350813412,3
1091,STRICT,config_loo,SVC,standard,none,off,0.4419817103478267,0.03186721138611267,12,0.41011449896171404,2
81,IMPUTED,config_kfold,LinearDiscriminantAnalysis,standard,smoteenn,on,0.45985245688460463,0.049903439880763005,1120,0.4099490170038416,3
792,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,smote,off,0.46406762019905246,0.05421680374671316,160,0.4098508164523393,2
292,IMPUTED,config_loo,LogisticRegression,standard,undersample,off,0.44694806983198593,0.03732396741800137,24,0.40962410241398456,2
94,IMPUTED,config_kfold,LogisticRegression,none,smoteenn,off,0.45370305570719793,0.04437586679176009,960,0.40932718891543785,1
172,IMPUTED,config_kfold,SVC,robust,smoteenn,off,0.452729170402389,0.04353454048683317,800,0.4091946299155559,3
63,IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,undersample,on,0.4597895104055952,0.0507932989799406,560,0.40899621142565457,3
997,STRICT,config_loo,LinearDiscriminantAnalysis,standard,smoteenn,on,0.45740808654377735,0.04874588067730326,56,0.40866220586647406,3
828,STRICT,config_kfold,LogisticRegression,none,smoteenn,off,0.45396592480732834,0.04535966518236705,960,0.4086062596249613,1
899,STRICT,config_kfold,SVC,none,smote,off,0.4574778873816402,0.049050122134016175,900,0.40842776524762403,2
64,IMPUTED,config_kfold,LinearDiscriminantAnalysis,none,none,off,0.4462043739441858,0.038861479718432075,40,0.4073428942257537,0
56,IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,none,off,0.4462043739441858,0.038861479718432075,40,0.4073428942257537,1
68,IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,none,off,0.4462043739441858,0.038861479718432075,40,0.4073428942257537,1
76,IMPUTED,config_kfold,LinearDiscriminantAnalysis,standard,none,off,0.4462043739441858,0.038861479718432075,40,0.4073428942257537,1
180,IMPUTED,config_kfold,SVC,standard,smoteenn,off,0.4517388626644432,0.04504184812911416,812,0.406697014535329,3
923,STRICT,config_loo,GaussianNB,maxabs,undersample,off,0.4057891363515058,0.0,3,0.4057891363515058,3
1065,STRICT,config_loo,RandomForestClassifier,robust,smote,off,0.43599290177005673,0.03185758985124912,259,0.4041353119188076,3
745,STRICT,config_kfold,GaussianNB,none,undersample,off,0.43488389348256973,0.031086349171215586,216,0.4037975443113541,2
740,STRICT,config_kfold,GaussianNB,maxabs,undersample,off,0.43488389348256973,0.031086349171215586,216,0.4037975443113541,3
752,STRICT,config_kfold,GaussianNB,robust,undersample,off,0.43488389348256973,0.031086349171215586,216,0.4037975443113541,3
760,STRICT,config_kfold,GaussianNB,standard,undersample,off,0.43488389348256973,0.031086349171215586,216,0.4037975443113541,3
96,IMPUTED,config_kfold,LogisticRegression,robust,none,off,0.4541887671662211,0.050481554462356644,240,0.40370721270386445,1
935,STRICT,config_loo,GaussianNB,robust,undersample,off,0.41850833856590974,0.01642041945114361,10,0.40208791911476616,3
67,IMPUTED,config_kfold,LinearDiscriminantAnalysis,none,undersample,off,0.4432058339162709,0.04169091055541179,80,0.4015149233608591,1
62,IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,undersample,off,0.4432058339162709,0.04169091055541179,80,0.4015149233608591,2
74,IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,undersample,off,0.4432058339162709,0.04169091055541179,80,0.4015149233608591,2
82,IMPUTED,config_kfold,LinearDiscriminantAnalysis,standard,undersample,off,0.4432058339162709,0.04169091055541179,80,0.4015149233608591,2
983,STRICT,config_loo,LinearDiscriminantAnalysis,none,undersample,off,0.4530489987145031,0.05292968308546369,4,0.4001193156290394,1
978,STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,undersample,off,0.4530489987145031,0.05292968308546369,4,0.4001193156290394,2
990,STRICT,config_loo,LinearDiscriminantAnalysis,robust,undersample,off,0.4530489987145031,0.05292968308546369,4,0.4001193156290394,2
998,STRICT,config_loo,LinearDiscriminantAnalysis,standard,undersample,off,0.4530489987145031,0.05292968308546369,4,0.4001193156290394,2
356,IMPUTED,config_loo,SVC,robust,undersample,off,0.4400931164000177,0.04024510063577798,20,0.39984801576423973,3
988,STRICT,config_loo,LinearDiscriminantAnalysis,robust,smoteenn,off,0.42144907814028804,0.021764095631146143,8,0.3996849825091419,2
364,IMPUTED,config_loo,SVC,standard,undersample,off,0.4399304403841808,0.04166325947348158,14,0.3982671809106992,3
262,IMPUTED,config_loo,LinearDiscriminantAnalysis,standard,smoteenn,off,0.41480720618983974,0.01667321176013366,8,0.3981339944297061,2
1039,STRICT,config_loo,QuadraticDiscriminantAnalysis,none,undersample,off,0.4126991793078623,0.015658920397472582,12,0.39704025891038974,2
105,IMPUTED,config_kfold,LogisticRegression,standard,none,on,0.4655195345779941,0.06933846130851536,1680,0.39618107326947877,2
341,IMPUTED,config_loo,SVC,maxabs,smote,on,0.4439977450141852,0.04824990588510344,219,0.3957478391290818,4
977,STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,smoteenn,on,0.4322270071836347,0.037063023473029415,56,0.3951639837106053,3
287,IMPUTED,config_loo,LogisticRegression,standard,none,on,0.45610545065275865,0.06177884301068991,84,0.3943266076420687,2
883,STRICT,config_kfold,RandomForestClassifier,robust,smote,off,0.43624091905522955,0.042240235501811746,10368,0.3940006835534178,3
245,IMPUTED,config_loo,LinearDiscriminantAnalysis,maxabs,undersample,on,0.437692015024618,0.04408104817852696,28,0.39361096684609104,3
875,STRICT,config_kfold,RandomForestClassifier,maxabs,smote,off,0.435157568090373,0.04181608887030009,10368,0.3933414792200729,3
1098,STRICT,config_loo,SVC,standard,undersample,on,0.4424156815384775,0.04916518130558861,95,0.3932505002328889,4
982,STRICT,config_loo,LinearDiscriminantAnalysis,none,smoteenn,off,0.4250365532968151,0.03178829689970717,8,0.3932482563971079,1
194,IMPUTED,config_loo,GaussianNB,robust,none,off,0.3930437181515776,0.0,6,0.3930437181515776,2
202,IMPUTED,config_loo,GaussianNB,standard,none,off,0.3930437181515776,0.0,3,0.3930437181515776,2
839,STRICT,config_kfold,LogisticRegression,standard,none,on,0.46626507693093994,0.07330041108356987,1680,0.39296466584737005,2
1021,STRICT,config_loo,LogisticRegression,standard,none,on,0.46501982753249405,0.07255771140191278,84,0.39246211613058124,2
189,IMPUTED,config_loo,GaussianNB,maxabs,undersample,off,0.42566397556276026,0.03339740078646137,9,0.3922665747762989,3
879,STRICT,config_kfold,RandomForestClassifier,none,smote,off,0.43261135023237723,0.04036726687538975,10368,0.39224408335698746,2
720,IMPUTED,config_strat80,SVC,robust,smote,off,0.5641786037552498,0.17271616290588157,480,0.3914624408493682,3
887,STRICT,config_kfold,RandomForestClassifier,standard,smote,off,0.4356567860894263,0.04426939098426019,10368,0.3913873951051661,3
327,IMPUTED,config_loo,RandomForestClassifier,none,smote,off,0.4270726997766789,0.03589228951173038,230,0.3911804102649485,2
761,STRICT,config_kfold,GaussianNB,standard,undersample,on,0.44005334408652147,0.04897446580853785,1512,0.3910788782779836,4
61,IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,on,0.4334847370036459,0.04281038714795803,1120,0.3906743498556879,3
243,IMPUTED,config_loo,LinearDiscriminantAnalysis,maxabs,smoteenn,on,0.4282959398179168,0.03779881476451944,56,0.39049712505339734,3
66,IMPUTED,config_kfold,LinearDiscriminantAnalysis,none,smoteenn,off,0.43078520763526545,0.04104396741568221,160,0.38974124021958323,1
648,IMPUTED,config_strat80,LogisticRegression,robust,smote,off,0.5624643861395409,0.17321117027108812,480,0.38925321586845274,2
801,STRICT,config_kfold,LinearDiscriminantAnalysis,none,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,1
796,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,2
808,STRICT,config_kfold,LinearDiscriminantAnalysis,robust,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,2
816,STRICT,config_kfold,LinearDiscriminantAnalysis,standard,undersample,off,0.4442949050461474,0.055298741121496645,80,0.38899616392465075,2
794,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.44108252598384795,0.05262017608080321,160,0.38846234990304473,2
800,STRICT,config_kfold,LinearDiscriminantAnalysis,none,smoteenn,off,0.4352478628435114,0.04696114125508868,160,0.38828672158842276,1
1061,STRICT,config_loo,RandomForestClassifier,none,smote,off,0.4319550193790058,0.04432732318178982,259,0.387627696197216,2
814,STRICT,config_kfold,LinearDiscriminantAnalysis,standard,smoteenn,off,0.4361047435842475,0.04873446226016152,160,0.38737028132408596,2
806,STRICT,config_kfold,LinearDiscriminantAnalysis,robust,smoteenn,off,0.4352560586777372,0.04799051552008191,160,0.38726554315765527,2
795,STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,on,0.43934783000550887,0.05215506350049442,1120,0.38719276650501444,3
254,IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,smoteenn,off,0.41296489332111547,0.025908700823682764,8,0.3870561924974327,2
335,IMPUTED,config_loo,RandomForestClassifier,standard,smote,off,0.4219182363617706,0.03512304395139374,230,0.38679519241037685,3
11,IMPUTED,config_kfold,GaussianNB,none,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,2
6,IMPUTED,config_kfold,GaussianNB,maxabs,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,3
18,IMPUTED,config_kfold,GaussianNB,robust,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,3
26,IMPUTED,config_kfold,GaussianNB,standard,undersample,off,0.4249303252962268,0.03889606677677661,168,0.3860342585194502,3
167,IMPUTED,config_kfold,SVC,none,undersample,off,0.43294940252989506,0.047182819858247356,406,0.3857665826716477,2
728,IMPUTED,config_strat80,SVC,standard,smote,off,0.5599930434262126,0.17500732554996634,480,0.38498571787624625,3
643,IMPUTED,config_strat80,LogisticRegression,none,smote,off,0.5499830448362022,0.16516845497779614,480,0.38481458985840605,1
1097,STRICT,config_loo,SVC,standard,undersample,off,0.427572850478529,0.04280872369635651,20,0.3847641267821725,3
729,IMPUTED,config_strat80,SVC,standard,smote,on,0.5569975968330289,0.17269281711976137,3360,0.3843047797132675,4
642,IMPUTED,config_strat80,LogisticRegression,none,none,off,0.5437360855747018,0.1598009624044091,120,0.38393512317029266,0
979,STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,undersample,on,0.4247226848672728,0.0413025337266743,28,0.3834201511405985,3
99,IMPUTED,config_kfold,LogisticRegression,robust,smote,on,0.4720759437970702,0.08879458129854523,6720,0.38328136249852496,3
656,IMPUTED,config_strat80,LogisticRegression,standard,smote,off,0.5546033166541978,0.17239485523492232,480,0.3822084614192755,2
901,STRICT,config_kfold,SVC,none,undersample,off,0.44204391783497576,0.06090622697878092,450,0.38113769085619487,2
193,IMPUTED,config_loo,GaussianNB,none,undersample,off,0.38113410784747853,0.0,3,0.38113410784747853,2
1056,STRICT,config_loo,RandomForestClassifier,maxabs,none,off,0.41781578738199265,0.038313708916778925,87,0.3795020784652137,2
147,IMPUTED,config_kfold,RandomForestClassifier,none,undersample,off,0.4210585129265732,0.04180244071899007,4032,0.3792560722075831,2
657,IMPUTED,config_strat80,LogisticRegression,standard,smote,on,0.5439172489954774,0.1647580949126942,3360,0.3791591540827832,3
209,IMPUTED,config_loo,GaussianNB,standard,undersample,on,0.40102755421777747,0.02196207602076022,39,0.37906547819701725,4
885,STRICT,config_kfold,RandomForestClassifier,robust,undersample,off,0.4238541035129006,0.04498998587110599,5184,0.3788641176417946,3
155,IMPUTED,config_kfold,RandomForestClassifier,standard,undersample,off,0.42030834451445326,0.04149625375814697,4032,0.3788120907563063,3
151,IMPUTED,config_kfold,RandomForestClassifier,robust,undersample,off,0.42063320273172644,0.041870187117927817,4032,0.3787630156137986,3
889,STRICT,config_kfold,RandomForestClassifier,standard,undersample,off,0.42376901269627454,0.0451164880045742,5184,0.37865252469170035,3
881,STRICT,config_kfold,RandomForestClassifier,none,undersample,off,0.4236293225641388,0.045023687066074625,5184,0.3786056354980642,2
153,IMPUTED,config_kfold,RandomForestClassifier,standard,smote,off,0.42471461812614614,0.04621630829746028,8064,0.3784983098286859,3
877,STRICT,config_kfold,RandomForestClassifier,maxabs,undersample,off,0.42335776084473126,0.044983634848519576,5184,0.3783741259962117,3
143,IMPUTED,config_kfold,RandomForestClassifier,maxabs,undersample,off,0.41999595140249807,0.041715047897571765,4032,0.3782809035049263,3
277,IMPUTED,config_loo,LogisticRegression,none,undersample,off,0.39415055124093534,0.01604929859652476,24,0.3781012526444106,1
8,IMPUTED,config_kfold,GaussianNB,none,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,1
0,IMPUTED,config_kfold,GaussianNB,maxabs,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,2
12,IMPUTED,config_kfold,GaussianNB,robust,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,2
20,IMPUTED,config_kfold,GaussianNB,standard,none,off,0.41307098729379876,0.03536676662760863,84,0.37770422066619014,2
1064,STRICT,config_loo,RandomForestClassifier,robust,none,off,0.4179382892527531,0.04074625998136546,58,0.3771920292713877,2
60,IMPUTED,config_kfold,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.41443381783622524,0.037300886997731944,160,0.3771329308384933,2
1046,STRICT,config_loo,QuadraticDiscriminantAnalysis,robust,undersample,off,0.39471747722949196,0.0177897654939014,12,0.3769277117355906,3
1068,STRICT,config_loo,RandomForestClassifier,standard,none,off,0.41830934346243365,0.04147367609817393,57,0.3768356673642597,2
976,STRICT,config_loo,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.3993033931220429,0.022522418338487282,8,0.3767809747835556,2
1163,STRICT,config_random80,LinearDiscriminantAnalysis,none,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,0
1155,STRICT,config_random80,LinearDiscriminantAnalysis,maxabs,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,1
1167,STRICT,config_random80,LinearDiscriminantAnalysis,robust,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,1
1175,STRICT,config_random80,LinearDiscriminantAnalysis,standard,none,off,0.4925396194250773,0.11609670921087965,20,0.3764429102141976,1
71,IMPUTED,config_kfold,LinearDiscriminantAnalysis,robust,smote,on,0.46567173033887393,0.0897671880828155,1120,0.3759045422560584,3
80,IMPUTED,config_kfold,LinearDiscriminantAnalysis,standard,smoteenn,off,0.4148202350845424,0.03892325035031991,160,0.3758969847342225,2
281,IMPUTED,config_loo,LogisticRegression,robust,smote,on,0.45962819850485015,0.08400631454568255,336,0.3756218839591676,3
996,STRICT,config_loo,LinearDiscriminantAnalysis,standard,smoteenn,off,0.411780222908402,0.03653719461899298,8,0.37524302828940903,2
608,IMPUTED,config_strat80,LinearDiscriminantAnalysis,maxabs,smote,off,0.5534500711516629,0.1783224025237573,80,0.3751276686279056,2
1089,STRICT,config_loo,SVC,robust,undersample,off,0.41209458330075516,0.037100730418897145,20,0.374993852881858,3
269,IMPUTED,config_loo,LogisticRegression,maxabs,smote,on,0.4573221923366454,0.08237502426756703,336,0.37494716806907835,3
1060,STRICT,config_loo,RandomForestClassifier,none,none,off,0.41850400612037286,0.04386076624345449,57,0.3746432398769184,1
103,IMPUTED,config_kfold,LogisticRegression,robust,undersample,on,0.4584751781827906,0.08416616173513325,3360,0.37430901644765735,3
149,IMPUTED,config_kfold,RandomForestClassifier,robust,smote,off,0.4204955111316116,0.04758392732931884,8064,0.3729115838022928,3
661,IMPUTED,config_strat80,LogisticRegression,standard,undersample,on,0.5227404727270991,0.15005945744553723,1680,0.3726810152815619,3
350,IMPUTED,config_loo,SVC,robust,none,off,0.40720107875160705,0.03457107755379319,9,0.37263000119781386,2
141,IMPUTED,config_kfold,RandomForestClassifier,maxabs,smote,off,0.42011861323588773,0.04752668319701912,8064,0.3725919300388686,3
940,STRICT,config_loo,GaussianNB,standard,smote,on,0.41434565718525634,0.0420454603607967,74,0.37230019682445964,4
1055,STRICT,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,on,0.40265745986185875,0.030938168006739805,84,0.3717192918551189,4
1054,STRICT,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,off,0.3965528369093141,0.02501389924982295,12,0.37153893765949114,3
