dataset_variant,config_name,model_class,scaler,resampling,pca,mean,std,count,generalization_score,range,cv_ratio
STRICT,config_strat80,LogisticRegression,standard,none,off,0.45512685492321364,0.13016686016492654,120,0.3249599947582871,0.6100485880929314,0.28600127361609445
IMPUTED,config_loo,SVC,standard,none,on,0.3877103940896839,0.062811502036003,54,0.3248988920536809,0.22320266274657852,0.16200623711283235
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,none,off,0.36544999611955625,0.04055712284892404,639,0.3248928732706322,0.2172479051745841,0.11097858333443752
STRICT,config_kfold,GaussianNB,maxabs,smoteenn,off,0.3772126378828658,0.052341714838287555,432,0.32487092304457826,0.23539579339546962,0.13875917607654759
STRICT,config_random80,LogisticRegression,robust,smoteenn,off,0.4475446137013977,0.12288509936419924,480,0.3246595143371985,0.5964109455055748,0.2745762000080473
STRICT,config_random80,LogisticRegression,robust,undersample,off,0.47197024039553265,0.14765809773168428,240,0.32431214266384834,0.6216755997246801,0.31285467831179364
STRICT,config_loo,KNeighborsClassifier,maxabs,smoteenn,on,0.3671166520558379,0.042914498663737005,894,0.3242021533921009,0.2166643439502725,0.11689608309352793
IMPUTED,config_strat80,SVC,standard,smoteenn,off,0.49211076305053475,0.1680583259317078,480,0.3240524371188269,0.9102696829903059,0.3415050808682474
STRICT,config_loo,KNeighborsClassifier,maxabs,none,on,0.368674033874485,0.04503039837196187,224,0.3236436355025231,0.21914846587408998,0.12214149691728075
IMPUTED,config_strat80,SVC,robust,smoteenn,off,0.48721911049680117,0.16374804521789074,480,0.32347106527891045,0.8381002522309358,0.33608707394691945
STRICT,config_strat80,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.44861301573693374,0.12564678178334696,80,0.3229662339535868,0.534475460411763,0.2800783244706973
STRICT,config_kfold,KNeighborsClassifier,maxabs,smoteenn,on,0.372095413763584,0.04952629423144086,17920,0.3225691195321432,0.42087869921742205,0.1331010606406132
STRICT,config_strat80,LinearDiscriminantAnalysis,maxabs,undersample,on,0.45864447260027047,0.13630716703820328,280,0.3223373055620672,0.5479708517501762,0.2971957042574046
IMPUTED,config_strat80,LinearDiscriminantAnalysis,standard,smoteenn,on,0.49072600884338635,0.1684191288914807,560,0.32230687995190566,0.9513526670073758,0.3432039994954315
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smoteenn,on,0.3679336949085007,0.04590225918613409,17881,0.3220314357223666,0.3265461077931907,0.12475687826729014
IMPUTED,config_random80,SVC,standard,undersample,on,0.4812940319235101,0.15927455830533857,1680,0.3220194736181715,0.7423199773281495,0.3309298427590961
STRICT,config_strat80,LinearDiscriminantAnalysis,maxabs,smote,on,0.4777333550757446,0.15573186036732736,560,0.3220014947084172,0.6548743811064986,0.32598071437284526
IMPUTED,config_kfold,KNeighborsClassifier,standard,smoteenn,on,0.37491897556023673,0.05293976333559341,17892,0.3219792122246433,0.37516231029247016,0.14120321132448999
IMPUTED,config_kfold,SVC,standard,none,off,0.37125488124995165,0.04952377285915891,203,0.3217311083907927,0.3051405610974198,0.13339561406551975
IMPUTED,config_loo,LogisticRegression,robust,none,on,0.413135498796277,0.09152117915915853,84,0.32161431963711845,0.29626726898333944,0.22152823813450348
IMPUTED,config_strat80,GaussianNB,standard,undersample,on,0.47656625069972663,0.15499312551360228,840,0.32157312518612435,0.6965453290630491,0.3252289168316702
STRICT,config_loo,SVC,none,undersample,off,0.36729458875246074,0.045900413911591886,24,0.32139417484086885,0.13358068285502528,0.12496893588194571
STRICT,config_random80,LogisticRegression,standard,none,off,0.478230308805906,0.15689104526246997,120,0.321339263543436,0.6396021490668313,0.3280658761553852
IMPUTED,config_loo,RandomForestClassifier,robust,smoteenn,off,0.3556016348596013,0.0342746596465661,231,0.32132697521303516,0.17967713030511773,0.09638498895006044
STRICT,config_kfold,LogisticRegression,robust,none,on,0.43361045905240975,0.11254868302929012,1680,0.32106177602311964,0.5866626617973703,0.2595617349158235
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,none,on,0.37756622821733976,0.056602775623383256,4471,0.32096345259395653,0.36598330869127316,0.1499148265739509
STRICT,config_kfold,KNeighborsClassifier,standard,smoteenn,off,0.37778557037944366,0.05694790368250423,2560,0.3208376666969394,0.30884531384003383,0.15074134151102273
STRICT,config_loo,KNeighborsClassifier,standard,undersample,off,0.3636624236695231,0.04283789338250439,64,0.32082453028701874,0.2116804262738796,0.11779576495764976
IMPUTED,config_random80,LogisticRegression,robust,smoteenn,off,0.46513621978484776,0.14434355474297172,480,0.32079266504187604,0.7924699658425383,0.31032533826271136
IMPUTED,config_loo,LogisticRegression,maxabs,undersample,off,0.3838310610109741,0.06312228612362578,22,0.3207087748873483,0.19750541315854242,0.16445330390241933
IMPUTED,config_random80,LinearDiscriminantAnalysis,robust,smoteenn,off,0.44203337833892603,0.12135946527272809,80,0.32067391306619797,0.4396135265700483,0.2745481930092541
IMPUTED,config_random80,LinearDiscriminantAnalysis,standard,smoteenn,on,0.4556020139740875,0.1352800638422044,560,0.32032195013188314,0.7638988058734705,0.2969259566308644
STRICT,config_kfold,KNeighborsClassifier,maxabs,smoteenn,off,0.36168914339047153,0.04161865911683232,2560,0.3200704842736392,0.2597962362352687,0.11506748233220189
IMPUTED,config_strat80,LinearDiscriminantAnalysis,maxabs,none,off,0.48188161713903616,0.16203236430180543,20,0.31984925283723076,0.5408945076916862,0.3362493163026275
IMPUTED,config_strat80,LinearDiscriminantAnalysis,robust,none,off,0.48188161713903616,0.16203236430180543,20,0.31984925283723076,0.5408945076916862,0.3362493163026275
IMPUTED,config_strat80,LinearDiscriminantAnalysis,none,none,off,0.48188161713903616,0.16203236430180543,20,0.31984925283723076,0.5408945076916862,0.3362493163026275
IMPUTED,config_strat80,LinearDiscriminantAnalysis,standard,none,off,0.48188161713903616,0.16203236430180543,20,0.31984925283723076,0.5408945076916862,0.3362493163026275
IMPUTED,config_strat80,SVC,none,undersample,off,0.497441323138862,0.17787236502196221,240,0.3195689581168998,0.8997144913848534,0.3575745655780766
STRICT,config_loo,GaussianNB,maxabs,none,on,0.33059616564816147,0.011374400775058892,16,0.31922176487310255,0.0231711412784113,0.03440572504148204
IMPUTED,config_loo,GaussianNB,standard,none,on,0.3308042526709751,0.011764125945527094,15,0.31904012672544796,0.03586182164346219,0.035562196829518826
STRICT,config_kfold,KNeighborsClassifier,robust,undersample,off,0.3872201491408619,0.0684111430981125,1280,0.3188090060427494,0.3446797654736819,0.1766724775296393
STRICT,config_kfold,KNeighborsClassifier,maxabs,smote,off,0.36678449288038667,0.0480823047873695,2560,0.31870218809301715,0.2922888770056272,0.13109143303680995
STRICT,config_random80,LogisticRegression,standard,smote,on,0.4815795130313094,0.16297738251329313,3360,0.3186021305180163,0.8889579003392875,0.3384225825709021
IMPUTED,config_loo,KNeighborsClassifier,maxabs,smoteenn,off,0.356317519270431,0.03793490544053239,128,0.3183826138298986,0.14193461876661462,0.10646376725512981
STRICT,config_kfold,QuadraticDiscriminantAnalysis,robust,undersample,off,0.38140709841524584,0.06325310821057327,240,0.31815399020467255,0.3059149504803181,0.16584145516271512
STRICT,config_strat80,LogisticRegression,standard,smote,off,0.46786795140692805,0.14990815941637234,480,0.3179597919905557,0.6658556201450567,0.3204069844185368
IMPUTED,config_random80,LinearDiscriminantAnalysis,robust,smote,off,0.4723648893345514,0.15442227678532677,80,0.3179426125492246,0.5981833611128105,0.3269131137220437
IMPUTED,config_strat80,GaussianNB,maxabs,smote,off,0.454276659961877,0.1363509285170858,240,0.3179257314447912,0.5669472646534307,0.30014953559033475
IMPUTED,config_kfold,KNeighborsClassifier,standard,undersample,off,0.3783467741406662,0.06049800015363203,1278,0.31784877398703415,0.32965915999166645,0.15990092763719288
STRICT,config_strat80,LinearDiscriminantAnalysis,standard,smote,on,0.4800257500658139,0.16238064790180495,560,0.31764510216400893,0.8704304334458315,0.3382748693784485
STRICT,config_strat80,LinearDiscriminantAnalysis,standard,smote,off,0.4304074172749492,0.1129868983524534,80,0.3174205189224958,0.563646894989685,0.2625115037928728
STRICT,config_strat80,LogisticRegression,none,smoteenn,off,0.4520077089189048,0.1346209416228238,480,0.317386767296081,0.7091595271373183,0.29782886213335863
STRICT,config_kfold,KNeighborsClassifier,maxabs,smote,on,0.3775972361887131,0.06036593001881092,17920,0.3172313061699022,0.4802527858402907,0.15986856955870735
STRICT,config_kfold,GaussianNB,maxabs,smoteenn,on,0.37876579598384563,0.061595081860653746,3024,0.31717071412319187,0.3332079787210383,0.16262049665984302
STRICT,config_random80,LogisticRegression,none,undersample,off,0.44765686836965857,0.13075576741080844,240,0.31690110095885016,0.4941991196198225,0.2920892689237935
IMPUTED,config_random80,LinearDiscriminantAnalysis,standard,smoteenn,off,0.4413864203784842,0.12460789611842991,80,0.31677852426005426,0.4978272871457481,0.2823102170011936
IMPUTED,config_loo,LinearDiscriminantAnalysis,robust,undersample,on,0.41705480421350677,0.10055401097675663,28,0.3165007932367501,0.34615195709123536,0.24110502974874995
STRICT,config_random80,LogisticRegression,none,smoteenn,off,0.469475010940793,0.15322065438794946,480,0.31625435655284356,0.6984995154603497,0.32636594241918576
IMPUTED,config_strat80,SVC,robust,smote,on,0.5200391070120586,0.2038718775802259,3360,0.3161672294318327,1.38737781366765,0.39203181997522074
STRICT,config_strat80,LogisticRegression,robust,none,off,0.4532814393582644,0.13742084568685947,120,0.31586059367140495,0.6100485880929314,0.3031689227809852
IMPUTED,config_random80,LinearDiscriminantAnalysis,standard,smote,off,0.46497518880516553,0.1492275106580684,80,0.31574767814709714,0.5408945076916862,0.3209365020992505
STRICT,config_loo,KNeighborsClassifier,standard,undersample,on,0.37187531387023054,0.056233003164901256,447,0.3156423107053293,0.26362698150438546,0.15121467079829962
IMPUTED,config_random80,LinearDiscriminantAnalysis,maxabs,smoteenn,off,0.44420830621067536,0.128610591432824,80,0.31559771477785137,0.47601231326245425,0.2895276599619181
IMPUTED,config_kfold,SVC,standard,none,on,0.37329033091953945,0.0581047037343733,1421,0.31518562718516613,0.3839010556508619,0.1556555284762986
IMPUTED,config_loo,RandomForestClassifier,none,undersample,off,0.34647897935396127,0.03134112765325968,116,0.3151378517007016,0.1208590941262383,0.09045607243388273
IMPUTED,config_kfold,GaussianNB,maxabs,smoteenn,on,0.3713000098360311,0.056255194478571455,2352,0.31504481535745965,0.3101427228837206,0.15150873414577654
STRICT,config_kfold,QuadraticDiscriminantAnalysis,standard,undersample,off,0.3771224877100021,0.06219357547473716,240,0.314928912235265,0.313254282639292,0.1649161147944126
IMPUTED,config_kfold,GaussianNB,robust,smote,on,0.38502536671238335,0.07020529527718551,2352,0.31482007143519786,0.4173566936997777,0.182339402405217
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smote,on,0.3702586483823239,0.05564029423972354,17884,0.31461835414260036,0.44041486979409594,0.1502741245419071
IMPUTED,config_strat80,LogisticRegression,robust,smoteenn,off,0.47914257444109026,0.16482341890788527,480,0.314319155533205,0.8156648635674669,0.3439966049774398
IMPUTED,config_strat80,LogisticRegression,standard,smoteenn,off,0.48817436120850105,0.1739673583546107,480,0.31420700285389036,0.8791832362480058,0.35636316074434027
IMPUTED,config_kfold,GaussianNB,robust,undersample,on,0.3964467993648825,0.08232709996401824,1176,0.31411969940086426,0.42169519007547174,0.20766241547644798
STRICT,config_loo,GaussianNB,none,smote,off,0.34474361357206806,0.03065077553358356,14,0.3140928380384845,0.062067791979031894,0.0889089001997598
IMPUTED,config_loo,RandomForestClassifier,robust,undersample,off,0.34386717072916806,0.02996113383179468,115,0.3139060368973734,0.12034090186571911,0.0871299629105689
IMPUTED,config_kfold,SVC,robust,none,off,0.3672651125077967,0.053557262137099715,203,0.313707850370697,0.3150992614821109,0.1458272520670276
STRICT,config_loo,KNeighborsClassifier,robust,undersample,off,0.35838573074938695,0.044894312357914086,64,0.3134914183914729,0.16817332862960177,0.12526813571522444
STRICT,config_random80,LogisticRegression,standard,smote,off,0.46863296311138813,0.15523422762969033,480,0.31339873548169783,0.6028028654224417,0.3312490581094551
IMPUTED,config_random80,SVC,robust,undersample,off,0.4681973940549002,0.15523038152296922,240,0.31296701253193093,0.6586660049652415,0.33154900794848746
STRICT,config_strat80,RandomForestClassifier,robust,undersample,off,0.400722053190588,0.08799934082102435,2880,0.31272271236956367,0.5216618893464451,0.2196019413465394
STRICT,config_strat80,LogisticRegression,standard,undersample,off,0.43515095730609993,0.12315407947840115,240,0.3119968778276988,0.5479708517501762,0.28301461231020664
IMPUTED,config_loo,KNeighborsClassifier,standard,smote,on,0.35825411703662885,0.04635324483069809,896,0.31190087220593077,0.24585500587977038,0.12938649585974976
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smote,off,0.3559047983036026,0.04401597846613159,2556,0.311888819837471,0.2802491235531894,0.12367346176823388
IMPUTED,config_kfold,KNeighborsClassifier,maxabs,smoteenn,off,0.35408425830035917,0.04252495809896399,2556,0.31155930020139516,0.2653701445795855,0.12009841471938956
STRICT,config_loo,KNeighborsClassifier,maxabs,smoteenn,off,0.34253934218337184,0.03127084033164417,128,0.31126850185172766,0.1254448320687518,0.09129123718262976
IMPUTED,config_kfold,SVC,maxabs,smote,off,0.4303639655930167,0.119222999412023,792,0.31114096618099374,0.5937829429265833,0.27702830381660926
STRICT,config_kfold,LinearDiscriminantAnalysis,maxabs,none,on,0.3855819137274136,0.07446994198125804,280,0.31111197174615557,0.33499030552977,0.19313650181710657
IMPUTED,config_kfold,RandomForestClassifier,standard,smoteenn,off,0.35985854928373906,0.048845438889429924,8064,0.3110131103943091,0.284151700311738,0.1357351075489291
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,undersample,on,0.35374987005497205,0.04280147495246538,84,0.31094839510250666,0.1955643551666117,0.120993613215502
STRICT,config_loo,SVC,standard,smoteenn,off,0.4192494624732394,0.10831288744253077,33,0.31093657503070865,0.5830178236173339,0.2583494962726264
STRICT,config_strat80,LogisticRegression,robust,smote,off,0.46179662310650804,0.15096601463841272,480,0.3108306084680953,0.6172133998483675,0.326910174489505
STRICT,config_loo,KNeighborsClassifier,standard,smoteenn,on,0.3636407408023893,0.05287659271301534,896,0.3107641480893739,0.29414855327026435,0.14540887964407073
STRICT,config_strat80,RandomForestClassifier,none,undersample,off,0.4008734208500873,0.09021764290821178,2880,0.31065577794187554,0.5216618893464451,0.2250526929844771
IMPUTED,config_loo,QuadraticDiscriminantAnalysis,standard,smoteenn,on,0.3610553144019035,0.050413915889469633,168,0.3106413985124339,0.2791376811862035,0.13962934176161193
IMPUTED,config_kfold,RandomForestClassifier,robust,smoteenn,off,0.36121120406618534,0.05075595562899616,8064,0.3104552484371892,0.3309731960565314,0.1405160057540631
STRICT,config_strat80,RandomForestClassifier,standard,undersample,off,0.4002274461262925,0.08986664563903113,2880,0.3103608004872614,0.5216618893464451,0.22453893781855616
STRICT,config_loo,SVC,standard,none,on,0.39750697626535697,0.08779108321083784,58,0.30971589305451913,0.4255165875327139,0.22085419490155725
IMPUTED,config_random80,SVC,robust,smoteenn,off,0.44724438623113055,0.13758056366162982,480,0.30966382256950076,0.7571896668349443,0.3076183131576074
IMPUTED,config_loo,RandomForestClassifier,standard,smoteenn,off,0.3494242375544633,0.04006079026190446,230,0.3093634472925588,0.18100389401933012,0.11464800078632312
IMPUTED,config_random80,LinearDiscriminantAnalysis,none,smoteenn,off,0.4403132292860638,0.1310384225478092,80,0.3092748067382546,0.5148812193467902,0.2976027378515939
STRICT,config_loo,LinearDiscriminantAnalysis,robust,smoteenn,on,0.41916850016518,0.1099859090367473,56,0.30918259112843266,0.40935390284126283,0.26239068296736423
STRICT,config_strat80,RandomForestClassifier,maxabs,undersample,off,0.39860539465933365,0.0897149010821194,2880,0.30889049357721426,0.5216618893464451,0.2250719691307586
IMPUTED,config_loo,KNeighborsClassifier,robust,smoteenn,off,0.3602159580305461,0.0514254645828507,128,0.30879049344769544,0.2095290402014988,0.1427628716507053
