dataset_variant,config_name,model_key,scaler,resampling,pca,mcc__mean,mcc__std,mcc__count,mcc__median,balanced_accuracy__mean,balanced_accuracy__std,balanced_accuracy__count,balanced_accuracy__median,f1__mean,f1__std,f1__count,f1__median,accuracy__mean,accuracy__std,accuracy__count,accuracy__median,precision__mean,precision__std,precision__count,precision__median,recall__mean,recall__std,recall__count,recall__median
STRICT,config_random80,LinearDiscriminantAnalysis_svd,none,none,off,0.4925396194250773,0.11609670921087965,20,0.4886363636363636,0.7356247013855709,0.0658450728996697,20,0.7432771033314511,0.5920221934927817,0.09228431213051401,20,0.6153846153846154,0.8,0.05514467945790076,20,0.8,0.6752380952380952,0.1657581755608044,20,0.6666666666666666,0.5804761904761905,0.17490317509636533,20,0.5982142857142857
STRICT,config_random80,LinearDiscriminantAnalysis_svd,robust,none,off,0.4925396194250773,0.11609670921087965,20,0.4886363636363636,0.7356247013855709,0.0658450728996697,20,0.7432771033314511,0.5920221934927817,0.09228431213051401,20,0.6153846153846154,0.8,0.05514467945790076,20,0.8,0.6752380952380952,0.1657581755608044,20,0.6666666666666666,0.5804761904761905,0.17490317509636533,20,0.5982142857142857
STRICT,config_random80,LinearDiscriminantAnalysis_svd,standard,none,off,0.4925396194250773,0.11609670921087965,20,0.4886363636363636,0.7356247013855709,0.0658450728996697,20,0.7432771033314511,0.5920221934927817,0.09228431213051401,20,0.6153846153846154,0.8,0.05514467945790076,20,0.8,0.6752380952380952,0.1657581755608044,20,0.6666666666666666,0.5804761904761905,0.17490317509636533,20,0.5982142857142857
STRICT,config_kfold,SVC_linear,standard,smoteenn,on,0.49243116847284785,0.059237395267522724,6300,0.4947041864636956,0.7615111706635517,0.032636662966412,6300,0.7634090909090909,0.6417979297972279,0.04063254983134317,6300,0.6443434343434344,0.7509236375009773,0.02902448167540553,6300,0.7509523809523809,0.5619862815373835,0.04342300073297405,6300,0.5615873015873015,0.7863029982363317,0.07036550061137505,6300,0.788888888888889
STRICT,config_kfold,SVC_linear,none,smoteenn,off,0.4921326176668983,0.048458904283171816,900,0.4872492383739533,0.7635313451980119,0.026507063229543226,900,0.7627272727272727,0.6436820375571458,0.03200414580539948,900,0.6428971028971029,0.7451302499543879,0.022421074626013376,900,0.7432183908045977,0.5510355275421929,0.03391652469182142,900,0.5471479500891265,0.8065024691358025,0.05298791302874675,900,0.805
IMPUTED,config_strat80,SVC_linear,standard,smoteenn,off,0.49211076305053475,0.1680583259317078,480,0.5174307236488221,0.7625704508856683,0.08842196754869115,480,0.7705314009661836,0.6395817582210844,0.11173863668403222,480,0.6428571428571429,0.7397135416666667,0.08813416166835449,480,0.734375,0.5451792207883412,0.12976677387715949,480,0.5147058823529411,0.8148148148148148,0.1772279442903812,480,0.8888888888888888
IMPUTED,config_random80,SVC_linear,robust,smote,off,0.49176488142244584,0.15403320823310673,480,0.48344880295571363,0.7689335657271155,0.08639005893651706,480,0.7703703703703704,0.6205401490164413,0.11430044264473714,480,0.6086956521739131,0.7776041666666667,0.0676002663900488,480,0.765625,0.556648572016219,0.1405030556118167,480,0.5,0.741424247049247,0.16622942778479588,480,0.75
IMPUTED,config_kfold,LogisticRegression,standard,undersample,on,0.4917201861121118,0.043633028962565226,3360,0.48950372998794,0.7653104021582282,0.023309307095088824,3360,0.7654265480895915,0.6356666842361616,0.029729416880832527,3360,0.6349767699882116,0.7514508928571428,0.02215370201672808,3360,0.75,0.5463700564347408,0.03366106133013286,3360,0.5442857142857143,0.7954861111111111,0.05482549946474783,3360,0.7972222222222223
STRICT,config_kfold,SVC_linear,standard,undersample,on,0.4910169185898523,0.05532064739477494,3150,0.4959223929158198,0.7581712544950641,0.031198090199165505,3150,0.7604437229437229,0.6386557661555384,0.040874080774067595,3150,0.6427777777777778,0.7578603748012614,0.026774661011482032,3150,0.7583333333333333,0.5748912848728417,0.04532097642160607,3150,0.5738461538461539,0.7593093474426807,0.07657424447405871,3150,0.763888888888889
STRICT,config_random80,LogisticRegression,none,none,off,0.4909944281325463,0.12617806101080206,120,0.4796874435475382,0.7540400843118235,0.06458634950400625,120,0.7443181818181819,0.6109912777268747,0.10459321748985774,120,0.6153846153846154,0.7733333333333333,0.07749582079632661,120,0.7666666666666667,0.6016052928552929,0.17229866400394556,120,0.6,0.6971031746031746,0.1740889133863285,120,0.7071428571428571
IMPUTED,config_strat80,LinearDiscriminantAnalysis_svd,standard,smoteenn,on,0.49072600884338635,0.1684191288914807,560,0.4865336327998411,0.764156314699793,0.08917077556141238,560,0.7681159420289855,0.6421136343319281,0.10977589050751795,560,0.64,0.7396205357142858,0.08862739069130977,560,0.75,0.5408550324957612,0.12223400327751291,560,0.5294117647058824,0.8202380952380952,0.15868876707104343,560,0.8888888888888888
IMPUTED,config_random80,LogisticRegression,none,smote,off,0.49050900677852194,0.13199856889164285,480,0.4938291646584311,0.767543210018539,0.07122584696378795,480,0.7636363636363637,0.6216142456861936,0.1056401976748476,480,0.6282894736842105,0.7759114583333333,0.06314889638607352,480,0.78125,0.5514816896066895,0.13476155429365463,480,0.5555555555555556,0.7469457799145299,0.13704217481741848,480,0.75
IMPUTED,config_random80,LinearDiscriminantAnalysis_svd,none,smote,off,0.4902910134337257,0.13875398862164764,80,0.4805092388636314,0.7692395862676183,0.07956485290038952,80,0.7593485461906515,0.619758229212084,0.10437807386941414,80,0.6086956521739131,0.772265625,0.06784752712010429,80,0.75,0.5505997127872128,0.1325187235568915,80,0.5384615384615384,0.7527064255189255,0.16040380144349023,80,0.75
STRICT,config_loo,SVC_linear,standard,smoteenn,on,0.49012569405888157,0.04392685855052226,231,0.4977837854963974,0.7663455891218693,0.025546289544176176,231,0.7724618149146452,0.6471073783988108,0.02883614126659068,231,0.6530612244897959,0.7561425061425062,0.01977002644144777,231,0.7567567567567568,0.5503198903586135,0.027125248492883,231,0.546875,0.7899402185116471,0.06741159791006651,231,0.7857142857142857
STRICT,config_kfold,LogisticRegression,standard,smote,off,0.4894080341431255,0.04363082694237805,960,0.4944241116711019,0.7562992875180375,0.02440194210221389,960,0.7601370851370852,0.6380468894929315,0.03257722900607609,960,0.6391847041847042,0.7621851053639846,0.017641283121326973,960,0.7636781609195402,0.5802529352455823,0.032258752245192916,960,0.5814285714285714,0.7435972222222222,0.05563522094825825,960,0.7416666666666667
IMPUTED,config_strat80,LogisticRegression,standard,smoteenn,off,0.48817436120850105,0.1739673583546107,480,0.5174307236488221,0.7632648953301128,0.0922950820928919,480,0.7705314009661836,0.638705110848704,0.11395116673511652,480,0.6428571428571429,0.7309895833333333,0.09006056530816141,480,0.71875,0.5292618477583647,0.12177950377095478,480,0.5,0.837037037037037,0.16986164166877632,480,0.8888888888888888
STRICT,config_kfold,LogisticRegression,standard,smoteenn,off,0.4877855940602911,0.04806253234359219,960,0.49178990929674604,0.7615341510341511,0.027835721668475203,960,0.7652272727272728,0.6405122017631201,0.03303021465688752,960,0.6448408075524781,0.7429769088669951,0.022401929738423455,960,0.7428571428571429,0.5469792998574925,0.030386059553550834,960,0.542718253968254,0.8048657407407408,0.06597547478907008,960,0.8099999999999999
IMPUTED,config_random80,LogisticRegression,robust,smote,off,0.48745765259910784,0.14134046712594844,480,0.48378865373226965,0.7663613125007813,0.0780890288143754,480,0.7525303643724697,0.6187839682469087,0.10962831867508127,480,0.6168478260869565,0.7747395833333334,0.06365014711203294,480,0.75,0.5491534772417126,0.13394754740942785,480,0.5454545454545454,0.7451320207570208,0.15433680647598974,480,0.7142857142857143
STRICT,config_kfold,LogisticRegression,robust,smote,off,0.48739460115742667,0.04253399354363425,960,0.49156373679253595,0.7549436778499279,0.023782905489678013,960,0.7568181818181818,0.6365915074147895,0.03199173166392187,960,0.6392763883862955,0.761945197044335,0.0177537465064972,960,0.7633333333333333,0.5806154784077578,0.03237625484107502,960,0.5823137973137973,0.7396805555555556,0.05099554280029491,960,0.74
IMPUTED,config_strat80,SVC_linear,robust,smoteenn,off,0.48721911049680117,0.16374804521789074,480,0.5096447293679518,0.7613425925925926,0.08698450370360501,480,0.7693236714975845,0.6380185748874513,0.10764544158834115,480,0.64,0.741796875,0.08262947163764195,480,0.71875,0.5424104226276246,0.11739994101671704,480,0.5,0.8060185185185185,0.17043158629798735,480,0.7777777777777778
STRICT,config_loo,LogisticRegression,robust,smoteenn,off,0.48699667021997123,0.03519506573922849,48,0.48758791515595,0.7651242887091944,0.02150837888573531,48,0.7632524707996406,0.6454134422823702,0.022556245907485478,48,0.6464460784313726,0.7545045045045046,0.012570097296618236,48,0.7567567567567568,0.5472764310225187,0.01615319187934481,48,0.55,0.7896825396825397,0.06042046697903069,48,0.8095238095238095
IMPUTED,config_random80,LogisticRegression,standard,smote,off,0.48667264158313217,0.13273772288769106,480,0.4938291646584311,0.7672976846540681,0.07390998748437289,480,0.7672064777327935,0.6183985241343799,0.1031172257413687,480,0.625,0.7703125,0.06387449978151066,480,0.75,0.544681184148096,0.13194161415250688,480,0.5454545454545454,0.7554662698412699,0.1474105566032387,480,0.75
STRICT,config_loo,LinearDiscriminantAnalysis_svd,maxabs,none,off,0.4862652153958905,0.0,2,0.4862652153958905,0.7194519317160827,0.0,2,0.7194519317160827,0.6027397260273972,0.0,2,0.6027397260273972,0.8040540540540541,0.0,2,0.8040540540540541,0.7096774193548387,0.0,2,0.7096774193548387,0.5238095238095238,0.0,2,0.5238095238095238
STRICT,config_loo,LinearDiscriminantAnalysis_svd,none,none,off,0.4862652153958905,0.0,2,0.4862652153958905,0.7194519317160827,0.0,2,0.7194519317160827,0.6027397260273972,0.0,2,0.6027397260273972,0.8040540540540541,0.0,2,0.8040540540540541,0.7096774193548387,0.0,2,0.7096774193548387,0.5238095238095238,0.0,2,0.5238095238095238
STRICT,config_loo,LinearDiscriminantAnalysis_svd,robust,none,off,0.4862652153958905,0.0,2,0.4862652153958905,0.7194519317160827,0.0,2,0.7194519317160827,0.6027397260273972,0.0,2,0.6027397260273972,0.8040540540540541,0.0,2,0.8040540540540541,0.7096774193548387,0.0,2,0.7096774193548387,0.5238095238095238,0.0,2,0.5238095238095238
STRICT,config_loo,LinearDiscriminantAnalysis_svd,standard,none,off,0.4862652153958905,0.0,2,0.4862652153958905,0.7194519317160827,0.0,2,0.7194519317160827,0.6027397260273972,0.0,2,0.6027397260273972,0.8040540540540541,0.0,2,0.8040540540540541,0.7096774193548387,0.0,2,0.7096774193548387,0.5238095238095238,0.0,2,0.5238095238095238
STRICT,config_kfold,LogisticRegression,standard,undersample,off,0.4862111717375059,0.04335565661210727,480,0.4828513247175382,0.75909139009139,0.025044766620425932,480,0.7578968253968255,0.6382534681332529,0.03061311152106615,480,0.6398550724637682,0.7504072249589491,0.018662515933846477,480,0.7504761904761905,0.5578184203173561,0.03068829519097639,480,0.5596620046620047,0.7792037037037037,0.06091339912964413,480,0.765
IMPUTED,config_random80,LinearDiscriminantAnalysis_svd,standard,undersample,on,0.4858477460494008,0.1479603465680774,280,0.49543964320306977,0.7709568806419084,0.08186130607159757,280,0.7613636363636364,0.6174074717759925,0.11052707184743019,280,0.6086956521739131,0.7580357142857143,0.07570711208517004,280,0.75,0.5302347786433921,0.14200325571019584,280,0.5,0.7866014739229025,0.15278221572679318,280,0.75
IMPUTED,config_kfold,SVC_linear,standard,undersample,on,0.4856213754879207,0.04688491526635307,2842,0.4846876647211292,0.7566029520026628,0.025474866800334613,2842,0.756219806763285,0.6264362680312423,0.03385601024148798,2842,0.6268453768453768,0.7596960767065447,0.026701749562380868,2842,0.7625,0.5666895363212329,0.04722755610348279,2842,0.5648809523809524,0.7483673469387756,0.07037403117435093,2842,0.75
IMPUTED,config_random80,LogisticRegression,standard,smoteenn,on,0.48553964873555056,0.1353332019610758,3360,0.4729696357398171,0.777481218102663,0.07778210880500451,3360,0.777552856500225,0.6166143287307053,0.10247468259297296,3360,0.6086956521739131,0.7385974702380952,0.07508294005509343,3360,0.71875,0.49954037554988456,0.12108657113415533,3360,0.4666666666666667,0.8496996191639049,0.1406839662706915,3360,0.8571428571428571
STRICT,config_kfold,LinearDiscriminantAnalysis_svd,standard,undersample,on,0.4852912706146399,0.05443615618864238,560,0.48465118419564035,0.757010126777984,0.029743833786243155,560,0.7575018037518038,0.6372568356045396,0.03854651736280364,560,0.6378034987178209,0.754788470560638,0.02514721758593335,560,0.7566666666666666,0.5657506016791455,0.04202250794616192,560,0.5588293650793651,0.7624404761904763,0.061963132118616426,560,0.763888888888889
IMPUTED,config_kfold,LogisticRegression,robust,smote,off,0.4849927356430681,0.031149005809058522,960,0.48580575730752246,0.7570287293222075,0.017275598713201182,960,0.7573484848484848,0.6312464397516304,0.023221043627887704,960,0.631156512046605,0.7632942708333333,0.015662423683147828,960,0.7625,0.567048957270513,0.027102074087883735,960,0.5640949328449328,0.7430856481481481,0.04153332924553436,960,0.7430555555555556
IMPUTED,config_loo,SVC_linear,standard,smote,on,0.4847538888707273,0.03103426777777313,230,0.48760661964655005,0.7619054109308981,0.018842192034911734,230,0.7613636363636364,0.6384054912968238,0.021026684696352452,230,0.6395876288659794,0.7657065217391305,0.015013758641578084,230,0.7625,0.5561061218821187,0.024592864214418475,230,0.5535714285714286,0.7534584980237153,0.05606736781308665,230,0.75
IMPUTED,config_random80,SVC_linear,standard,smote,on,0.4846699838043335,0.1546920294513254,3360,0.4730684412529962,0.7687159306499471,0.08977011004842149,3360,0.7571428571428571,0.6168883837124765,0.11296570306898876,3360,0.625,0.7689360119047619,0.06760013190408938,3360,0.75,0.5390850054571168,0.12976066441994244,3360,0.5333333333333333,0.7597200963718821,0.17249553586673824,3360,0.75
IMPUTED,config_strat80,GaussianNB,maxabs,undersample,off,0.48437022478064234,0.14073874092733393,120,0.5034847357280339,0.7583333333333333,0.07392062497981743,120,0.7753623188405797,0.6383290343314573,0.09186382218116919,120,0.6533333333333333,0.7546875,0.0696595204693286,120,0.765625,0.5595010096113037,0.10590235243997742,120,0.5539772727272727,0.7666666666666667,0.14069322833905987,120,0.7777777777777778
IMPUTED,config_strat80,GaussianNB,none,undersample,off,0.48437022478064234,0.1407387409273339,120,0.5034847357280339,0.7583333333333333,0.0739206249798174,120,0.7753623188405797,0.6383290343314573,0.09186382218116919,120,0.6533333333333333,0.7546875,0.06965952046932856,120,0.765625,0.5595010096113037,0.10590235243997748,120,0.5539772727272727,0.7666666666666667,0.14069322833905987,120,0.7777777777777778
IMPUTED,config_strat80,GaussianNB,robust,undersample,off,0.48437022478064234,0.14073874092733393,120,0.5034847357280339,0.7583333333333333,0.07392062497981743,120,0.7753623188405797,0.6383290343314573,0.09186382218116919,120,0.6533333333333333,0.7546875,0.0696595204693286,120,0.765625,0.5595010096113037,0.10590235243997742,120,0.5539772727272727,0.7666666666666667,0.14069322833905987,120,0.7777777777777778
IMPUTED,config_strat80,GaussianNB,standard,undersample,off,0.48437022478064234,0.14073874092733393,120,0.5034847357280339,0.7583333333333333,0.07392062497981743,120,0.7753623188405797,0.6383290343314573,0.09186382218116919,120,0.6533333333333333,0.7546875,0.0696595204693286,120,0.765625,0.5595010096113037,0.10590235243997742,120,0.5539772727272727,0.7666666666666667,0.14069322833905987,120,0.7777777777777778
STRICT,config_loo,LogisticRegression,standard,undersample,on,0.4842994511512507,0.03356114971388464,168,0.48223380406606214,0.7630358747272494,0.018089011257096548,168,0.7606693620844565,0.6443709700563847,0.021546825896712685,168,0.6432323232323233,0.7550675675675675,0.019892498557071026,168,0.7567567567567568,0.5496038510372758,0.027426050955608468,168,0.5517241379310345,0.7814625850340136,0.04105958645157195,168,0.7857142857142857
IMPUTED,config_kfold,LogisticRegression,standard,smote,off,0.48419486156424235,0.0327773657060213,960,0.48559362761309144,0.7570691447994436,0.018321660829078233,960,0.7573484848484849,0.6307085535095865,0.024831564219472566,960,0.6313492063492063,0.7622265625,0.015799227408687375,960,0.7625,0.564606911275787,0.02638915501753253,960,0.5622435897435898,0.7455081018518519,0.04391135144315297,960,0.745
IMPUTED,config_strat80,LinearDiscriminantAnalysis_svd,none,smoteenn,off,0.48416482518409965,0.1822691374738475,80,0.5174307236488221,0.763707729468599,0.09942996402676296,80,0.7801932367149759,0.6378654744219675,0.11698311799486512,80,0.6428571428571429,0.72109375,0.09803939868552973,80,0.71875,0.5141941784574962,0.11377399890156117,80,0.5,0.861111111111111,0.15960178606168648,80,0.8888888888888888
STRICT,config_loo,LogisticRegression,robust,undersample,off,0.48360076513906836,0.024270607239530458,24,0.48253340223388963,0.76270964360587,0.015301715314769022,24,0.7619047619047619,0.6437813861518491,0.016196547761791302,24,0.6436206727468864,0.7561936936936937,0.006583159677566825,24,0.7567567567567568,0.5499259264048474,0.008667076593013053,24,0.5483870967741935,0.7777777777777778,0.04365863534557549,24,0.7857142857142857
IMPUTED,config_strat80,LinearDiscriminantAnalysis_svd,standard,none,on,0.4833543782902676,0.14340788848659586,140,0.4596940590980118,0.7064527260179434,0.0730886545341302,140,0.71256038647343,0.5702209735568868,0.13536501127362396,140,0.5882352941176471,0.7995535714285714,0.05470573492053917,140,0.78125,0.7639208410636982,0.18965603860590305,140,0.775,0.4936507936507937,0.1550130018535834,140,0.5555555555555556
STRICT,config_kfold,LogisticRegression,robust,undersample,off,0.48322894545798134,0.04050004414584269,480,0.4822729397200566,0.7564890121452622,0.02298598219682797,480,0.7544552669552669,0.6361394513629964,0.028865843808665435,480,0.6373968253968254,0.7523485221674877,0.018600342093116964,480,0.7505747126436781,0.5616988757966893,0.03151232458956029,480,0.5632570207570207,0.7663171296296297,0.05416829778049969,480,0.763888888888889
